Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying
0,8,7,0,152,0,0,0,10
12,114,0,0,175,9,0,0,1
0,0,0,0,183,10,0,0,0
0,0,0,0,172,10,0,0,0
1,0,0,0,164,10,0,0,0
0,0,0,0,173,10,0,0,0
55,86,9,1,194,5,0,0,5
0,0,0,0,154,2,0,0,8
0,0,0,0,64,10,0,0,0
0,0,0,0,57,0,0,0,10
0,0,0,0,48,0,0,0,10
0,0,0,0,64,0,0,0,10
20,142,29,1,156,7,0,0,3
0,2,0,0,191,10,0,0,0
0,0,0,0,171,10,0,0,0
0,0,0,0,163,10,0,0,0
16,17,0,1,180,5,0,0,5
0,0,0,0,118,3,0,0,7
0,0,0,0,70,1,0,0,9
0,0,0,0,72,4,0,0,6
0,0,0,0,59,3,0,0,7
0,0,0,0,63,0,0,0,10
0,0,0,0,57,0,0,0,10
0,0,0,0,41,0,0,0,10
0,0,0,0,56,0,0,0,10
0,0,0,0,69,0,0,0,10
2,0,1,0,64,0,0,0,10
33,123,7,0,162,6,0,0,4
0,4,0,0,190,10,0,0,0
0,0,0,0,167,10,0,0,0
0,0,0,0,172,10,0,0,0
0,0,0,0,177,10,0,0,0
0,0,0,0,166,10,0,0,0
0,0,0,0,164,10,0,0,0
0,11,0,0,156,10,0,0,0
164,189,101,2,212,0,10,0,0
9,55,8,0,173,10,0,0,0
20,21,4,1,174,10,0,0,0
17,18,0,1,168,10,0,0,0
11,86,2,0,143,10,0,0,0
0,0,7,0,113,3,0,1,6
0,0,0,0,268,0,0,4,6
0,0,0,0,223,0,0,0,10
216,140,60,1,232,0,10,0,0
178,26,84,2,138,0,10,0,0
39,19,3,1,141,0,0,2,8
123,22,53,2,143,0,10,0,0
128,27,29,2,141,0,10,0,0
128,8,31,3,142,0,10,0,0
46,74,23,1,142,3,0,0,7
111,176,82,1,127,0,10,0,0
166,160,101,2,310,0,10,0,0
0,4,0,0,194,3,0,0,7
0,0,0,0,155,10,0,0,0
41,78,15,0,138,10,0,0,0
0,0,0,0,186,10,0,0,0
0,0,0,0,153,10,0,0,0
0,0,0,0,147,10,0,0,0
0,0,0,0,147,10,0,0,0
0,0,0,0,145,10,0,0,0
0,0,0,0,145,10,0,0,0
0,0,0,0,145,10,0,0,0
0,0,0,0,146,10,0,0,0
0,0,0,0,139,10,0,0,0
0,0,0,0,145,10,0,0,0
11,17,7,1,146,10,0,0,0
0,0,0,0,123,10,0,0,0
0,0,0,0,126,10,0,0,0
0,0,0,0,122,10,0,0,0
0,0,0,0,123,10,0,0,0
0,0,0,0,129,10,0,0,0
0,0,0,0,126,10,0,0,0
0,0,0,0,122,10,0,0,0
0,0,0,0,127,10,0,0,0
0,0,0,0,127,10,0,0,0
0,0,0,0,126,10,0,0,0
0,0,0,0,129,10,0,0,0
0,0,0,0,138,10,0,0,0
0,0,0,0,141,10,0,0,0
0,0,0,0,141,10,0,0,0
0,0,0,0,131,10,0,0,0
0,0,0,0,131,10,0,0,0
0,0,0,0,134,10,0,0,0
0,0,0,0,132,10,0,0,0
61,107,7,1,148,10,0,0,0
0,0,0,0,207,6,0,0,4
0,0,0,0,127,6,0,0,4
0,0,2,0,79,6,0,0,4
4,12,9,0,95,4,0,0,6
4,2,0,1,132,3,0,0,7
0,0,0,0,101,8,0,0,2
0,0,0,0,87,4,0,0,6
8,40,9,0,71,2,0,0,8
12,55,2,1,157,10,0,0,0
8,217,0,1,0,10,0,0,0
75,128,4,0,107,0,10,0,0
36,18,0,0,218,7,0,2,1
42,94,11,2,170,10,0,0,0
0,30,0,0,167,10,0,0,0
74,132,23,2,120,0,10,0,0
96,38,25,1,222,0,10,0,0
32,50,10,2,119,9,0,0,1
162,196,204,2,392,0,10,0,0
0,0,0,0,188,9,0,0,1
7,34,17,0,164,5,0,0,5
38,75,9,1,249,5,0,4,1
103,18,25,1,412,0,10,0,0
266,115,122,1,266,0,10,0,0
32,21,38,1,265,0,0,0,10
83,0,23,1,248,0,10,0,0
71,36,17,1,192,0,10,0,0
128,20,73,1,111,0,10,0,0
118,77,70,2,68,0,10,0,0
96,63,27,2,171,0,10,0,0
27,0,8,1,161,0,0,0,10
187,111,93,2,105,0,10,0,0
15,23,10,1,86,0,0,3,7
98,9,18,1,102,0,10,0,0
10,0,3,0,106,0,0,0,10
25,35,47,1,109,0,0,0,10
22,8,24,0,96,0,0,9,1
107,198,92,2,87,0,10,0,0
259,224,199,1,303,0,10,0,0
0,0,0,0,172,10,0,0,0
49,153,4,1,144,8,0,0,2
19,228,11,1,0,5,0,0,5
21,86,0,0,88,10,0,0,0
0,0,0,0,186,10,0,0,0
0,0,0,0,181,10,0,0,0
0,0,0,0,169,10,0,0,0
0,0,0,0,137,10,0,0,0
7,4,8,0,140,10,0,0,0
0,0,0,0,124,10,0,0,0
6,0,7,0,109,9,0,0,1
0,0,0,0,140,10,0,0,0
18,47,0,0,159,10,0,0,0
0,6,4,0,153,10,0,0,0
0,0,0,0,155,10,0,0,0
0,0,0,0,151,10,0,0,0
0,0,0,0,148,10,0,0,0
0,0,0,0,144,10,0,0,0
0,0,0,0,138,10,0,0,0
0,0,0,0,138,10,0,0,0
0,0,0,0,140,10,0,0,0
0,0,0,0,141,10,0,0,0
0,0,0,0,141,10,0,0,0
0,0,0,0,142,10,0,0,0
0,0,0,0,141,10,0,0,0
0,0,0,0,126,10,0,0,0
0,0,0,0,135,10,0,0,0
0,0,0,0,138,10,0,0,0
0,0,0,0,136,10,0,0,0
0,0,0,0,135,10,0,0,0
0,0,0,0,132,10,0,0,0
0,0,0,0,135,10,0,0,0
0,0,0,0,135,10,0,0,0
0,0,0,0,134,10,0,0,0
0,0,0,0,130,10,0,0,0
0,0,0,0,130,10,0,0,0
0,0,0,0,131,10,0,0,0
0,0,0,0,132,10,0,0,0
0,0,0,0,132,10,0,0,0
0,0,0,0,130,10,0,0,0
0,0,0,0,131,10,0,0,0
0,0,0,0,131,10,0,0,0
0,0,0,0,132,10,0,0,0
0,0,0,0,131,10,0,0,0
0,0,0,0,133,10,0,0,0
0,0,0,0,132,10,0,0,0
0,0,0,0,133,10,0,0,0
0,0,0,0,137,10,0,0,0
0,0,0,0,133,10,0,0,0
0,0,0,0,130,10,0,0,0
0,0,0,0,128,10,0,0,0
140,195,26,2,174,0,10,0,0
27,27,29,1,88,7,0,0,3
21,91,9,0,142,10,0,0,0
0,0,0,0,139,10,0,0,0
0,6,0,0,130,10,0,0,0
0,0,0,0,125,10,0,0,0
0,0,0,0,115,10,0,0,0
0,0,0,0,87,10,0,0,0
0,0,0,0,80,10,0,0,0
0,0,0,0,70,10,0,0,0
0,0,0,0,71,10,0,0,0
0,0,0,0,105,10,0,0,0
0,0,0,0,108,10,0,0,0
0,0,0,0,123,10,0,0,0
0,0,0,0,127,10,0,0,0
0,0,0,0,126,10,0,0,0
0,0,0,0,124,10,0,0,0
0,0,0,0,126,10,0,0,0
0,0,0,0,126,10,0,0,0
0,0,0,0,127,10,0,0,0
0,0,0,0,127,10,0,0,0
184,146,53,1,209,0,10,0,0
9,10,0,0,189,10,0,0,0
0,0,0,0,140,10,0,0,0
0,0,0,0,106,8,0,0,2
27,12,0,0,217,3,0,4,3
23,134,0,1,154,10,0,0,0
124,162,22,0,111,0,10,0,0
367,152,155,2,182,0,10,0,0
0,17,15,0,188,0,0,10,0
0,1,10,0,176,0,0,10,0
71,125,66,2,176,0,10,0,0
118,102,103,1,182,0,10,0,0
14,27,19,0,139,0,0,8,2
62,136,220,5,133,0,0,7,3
358,163,328,2,212,0,10,0,0
224,140,159,4,116,0,10,0,0
305,272,491,4,219,0,10,0,0
46,76,127,2,128,0,0,7,3
198,190,273,3,404,0,10,0,0
372,129,38,3,337,0,10,0,0
72,26,56,2,294,0,10,0,0
27,0,0,0,382,5,0,0,5
15,8,74,1,275,0,0,8,2
158,439,237,6,172,0,10,0,0
67,124,70,3,194,0,0,9,1
55,9,21,1,178,0,0,9,1
0,3,0,0,195,0,0,10,0
10,10,2,0,228,0,0,10,0
0,39,5,0,298,0,0,10,0
1,77,17,1,250,0,0,10,0
10,20,27,1,218,0,0,10,0
0,0,13,0,211,0,0,10,0
3,10,55,1,177,0,0,10,0
0,0,3,0,212,0,0,10,0
30,143,54,0,226,0,0,10,0
93,234,312,2,290,0,10,0,0
197,130,133,4,207,0,10,0,0
174,149,121,1,172,0,10,0,0
1,0,4,1,141,10,0,0,0
15,107,19,0,84,10,0,0,0
10,74,25,1,0,10,0,0,0
0,0,0,0,0,10,0,0,0
96,148,15,1,0,0,10,0,0
32,32,0,0,154,9,0,0,1
0,0,0,0,124,10,0,0,0
8,36,31,1,87,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
8,35,27,1,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
22,28,29,1,84,0,0,0,10
0,0,0,0,107,0,0,0,10
0,0,0,0,106,0,0,0,10
0,0,0,0,107,0,0,0,10
0,0,0,0,105,0,0,0,10
0,0,0,0,108,0,0,0,10
0,0,0,0,111,0,0,0,10
0,0,0,0,108,0,0,0,10
0,0,0,0,95,0,0,0,10
0,0,0,0,84,0,0,0,10
0,0,0,0,80,0,0,0,10
0,0,0,0,75,0,0,0,10
0,0,0,0,60,0,0,0,10
0,0,0,0,50,0,0,0,10
0,0,0,0,45,0,0,0,10
4,0,10,0,123,1,0,0,9
0,0,0,0,136,7,0,0,3
69,29,12,1,161,7,0,0,3
0,0,0,0,94,10,0,0,0
0,0,0,0,73,10,0,0,0
0,0,0,0,65,10,0,0,0
15,6,21,1,99,3,0,0,7
0,0,0,0,115,6,0,0,4
0,4,0,0,120,4,0,0,6
0,16,2,0,115,5,0,0,5
0,0,0,0,126,10,0,0,0
0,0,0,0,113,10,0,0,0
0,0,0,0,102,10,0,0,0
0,0,0,0,97,10,0,0,0
0,0,0,0,65,10,0,0,0
0,0,0,0,58,10,0,0,0
0,0,0,0,59,10,0,0,0
0,0,0,0,61,10,0,0,0
0,0,0,0,56,10,0,0,0
0,0,0,0,51,10,0,0,0
0,0,0,0,46,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
12,7,34,0,122,1,0,0,9
0,8,3,0,77,10,0,0,0
0,0,0,0,113,10,0,0,0
0,0,0,0,99,10,0,0,0
0,0,0,0,85,10,0,0,0
0,0,0,0,58,10,0,0,0
0,0,0,0,52,10,0,0,0
0,0,0,0,51,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,2,0,0,9,0,0,1
0,0,0,0,105,9,0,0,1
0,0,0,0,24,10,0,0,0
0,0,15,0,0,10,0,0,0
2,0,5,0,70,10,0,0,0
0,0,0,0,56,10,0,0,0
0,0,0,0,30,10,0,0,0
0,0,0,0,22,10,0,0,0
0,3,17,0,0,7,0,0,3
0,0,0,0,123,0,0,0,10
0,0,0,0,112,0,0,0,10
0,0,0,0,98,3,0,0,7
0,0,0,0,71,10,0,0,0
0,0,0,0,53,10,0,0,0
0,0,0,0,55,10,0,0,0
0,0,0,0,59,10,0,0,0
0,0,0,0,79,8,0,0,2
1,12,2,0,97,3,0,0,7
21,24,6,1,248,1,0,0,9
0,0,0,0,42,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,35,10,0,0,0
0,0,0,0,45,10,0,0,0
0,0,0,0,47,10,0,0,0
0,3,0,0,73,9,0,0,1
10,0,11,0,85,8,0,0,2
14,49,5,0,223,0,0,0,10
41,0,13,1,220,6,0,0,4
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,24,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,3,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,5,0,0,10,0,0,0
4,1,9,0,34,10,0,0,0
0,0,2,0,41,10,0,0,0
0,0,0,0,59,10,0,0,0
0,0,0,0,33,10,0,0,0
84,170,30,2,47,0,10,0,0
13,47,24,1,112,10,0,0,0
0,0,0,0,60,10,0,0,0
24,49,7,0,68,10,0,0,0
132,199,53,2,184,0,10,0,0
298,108,328,2,269,0,10,0,0
689,334,679,4,275,0,10,0,0
551,406,444,6,296,0,10,0,0
552,225,279,4,424,0,10,0,0
279,299,464,3,214,0,10,0,0
276,168,316,5,126,0,10,0,0
405,263,340,7,116,0,10,0,0
381,344,840,6,230,0,10,0,0
615,257,575,5,146,0,10,0,0
592,352,691,8,250,0,10,0,0
106,6,32,1,332,0,10,0,0
275,148,109,3,229,0,10,0,0
378,249,263,2,267,0,10,0,0
37,35,0,0,278,1,0,0,9
39,47,0,2,183,9,0,0,1
0,0,0,0,156,8,0,0,2
0,0,0,0,170,5,0,1,4
0,0,0,0,168,5,0,0,5
0,0,0,0,133,10,0,0,0
25,10,12,0,260,2,0,7,1
0,0,0,0,405,0,0,10,0
0,0,0,0,431,0,0,10,0
0,0,0,0,437,0,0,10,0
0,0,0,0,440,0,0,10,0
0,0,0,0,435,0,0,10,0
9,13,10,0,458,0,0,10,0
0,0,0,0,340,0,0,10,0
13,20,0,1,323,0,0,4,6
0,0,0,0,431,0,0,10,0
0,0,0,0,440,0,0,10,0
0,0,0,0,445,0,0,10,0
0,0,0,0,448,0,0,10,0
0,0,0,0,451,0,0,10,0
91,37,20,1,453,0,10,0,0
19,6,15,0,347,0,0,6,4
0,0,0,0,476,0,0,10,0
0,0,0,0,497,0,0,10,0
0,0,0,0,479,0,0,10,0
0,0,0,0,475,0,0,10,0
0,0,0,0,471,0,0,10,0
147,9,39,1,356,0,10,0,0
81,30,12,2,223,0,10,0,0
0,0,0,0,298,0,0,10,0
0,0,0,0,340,0,0,10,0
0,0,0,0,304,0,0,10,0
0,0,0,0,287,0,0,10,0
0,0,0,0,279,0,0,9,1
0,0,0,0,268,0,0,1,9
0,0,0,0,223,0,0,0,10
0,0,0,0,221,0,0,0,10
62,129,11,1,212,2,0,1,7
0,8,0,0,318,0,0,10,0
0,0,0,0,257,0,0,3,7
0,0,0,0,205,0,0,0,10
0,0,0,0,223,0,0,4,6
0,0,0,0,280,0,0,10,0
0,0,0,0,260,0,0,4,6
0,0,0,0,230,0,0,0,10
0,0,0,0,217,0,0,0,10
0,0,0,0,189,0,0,0,10
75,81,11,1,225,0,10,0,0
38,0,18,0,221,2,0,2,6
41,49,31,1,208,0,0,2,8
0,0,0,0,508,0,0,10,0
12,0,5,0,443,0,0,10,0
325,186,161,2,349,0,10,0,0
66,9,0,0,200,0,0,0,10
46,46,0,1,163,0,0,0,10
224,237,112,2,134,0,10,0,0
46,126,49,2,166,0,0,0,10
31,75,41,0,203,1,0,0,9
0,125,56,0,222,1,0,0,9
9,192,71,0,195,0,0,0,10
332,291,295,5,302,0,10,0,0
10,0,0,0,424,0,0,6,4
0,0,0,0,202,6,0,0,4
34,81,9,2,189,5,0,0,5
0,0,0,0,220,2,0,0,8
26,92,41,1,315,0,0,0,10
0,0,0,0,347,0,0,0,10
2,0,0,1,357,0,0,0,10
0,0,0,0,381,0,0,0,10
46,51,71,0,351,0,0,2,8
35,0,18,0,325,0,0,1,9
0,0,0,0,251,0,0,0,10
0,0,0,0,255,0,0,0,10
0,0,5,0,256,0,0,0,10
0,0,0,0,262,0,0,0,10
0,0,0,0,252,0,0,0,10
0,0,0,0,255,0,0,0,10
0,0,0,0,255,0,0,0,10
0,0,0,0,237,0,0,0,10
0,0,0,0,237,0,0,0,10
0,0,0,0,220,0,0,0,10
0,0,0,0,248,0,0,0,10
0,0,0,0,271,0,0,0,10
0,0,0,0,265,0,0,0,10
0,0,0,0,245,0,0,0,10
24,25,29,1,287,0,0,0,10
0,0,0,0,383,0,0,0,10
0,0,0,0,356,0,0,0,10
0,0,0,0,354,0,0,0,10
0,0,0,0,366,0,0,0,10
0,0,0,0,410,0,0,0,10
0,0,0,0,375,0,0,0,10
0,0,0,0,373,0,0,0,10
0,0,0,0,395,0,0,0,10
0,0,0,0,386,0,0,0,10
0,0,0,0,390,0,0,0,10
1,0,1,0,389,0,0,0,10
0,0,1,0,387,0,0,0,10
0,0,0,0,376,0,0,0,10
0,0,2,0,375,0,0,0,10
62,46,23,1,374,0,0,1,9
82,20,76,1,284,0,10,0,0
0,0,0,0,202,0,0,0,10
55,88,120,0,317,0,0,5,5
0,0,0,0,360,0,0,0,10
0,0,0,0,318,0,0,0,10
0,0,0,0,260,0,0,0,10
0,0,0,0,246,0,0,0,10
0,0,0,0,235,0,0,0,10
0,0,0,0,228,0,0,0,10
0,0,0,0,229,0,0,0,10
0,0,0,0,237,0,0,0,10
0,0,0,0,234,0,0,0,10
0,0,0,0,228,0,0,0,10
0,0,5,0,241,0,0,0,10
0,0,0,0,255,0,0,0,10
0,6,13,0,260,0,0,0,10
0,0,0,0,233,0,0,0,10
0,0,0,0,226,0,0,0,10
0,0,0,0,241,0,0,0,10
0,0,0,0,243,0,0,0,10
0,0,0,0,246,0,0,0,10
0,0,0,0,235,0,0,0,10
0,13,0,0,228,0,0,0,10
14,29,3,0,251,0,0,0,10
0,1,0,0,401,0,0,0,10
0,0,0,0,377,0,0,0,10
0,0,0,0,364,0,0,0,10
0,0,0,0,359,0,0,0,10
0,0,0,0,358,0,0,0,10
0,0,0,0,358,0,0,0,10
0,0,0,0,359,0,0,0,10
0,0,0,0,365,0,0,0,10
0,0,0,0,370,0,0,0,10
0,0,0,0,368,0,0,0,10
0,0,0,0,365,0,0,0,10
0,0,0,0,369,0,0,0,10
0,0,11,0,377,0,0,0,10
42,48,55,1,352,0,0,0,10
1,0,0,0,212,0,0,0,10
0,0,0,0,179,0,0,0,10
0,0,0,0,184,0,0,0,10
0,0,0,0,175,0,0,0,10
0,0,0,0,130,0,0,0,10
0,0,0,0,123,0,0,0,10
0,0,0,0,75,0,0,0,10
25,22,3,0,180,0,0,2,8
37,104,9,0,283,0,0,0,10
0,2,4,0,362,0,0,0,10
0,5,10,0,354,0,0,0,10
95,165,224,2,280,0,10,0,0
0,0,0,0,283,0,0,0,10
0,0,0,0,263,0,0,0,10
0,0,0,0,243,0,0,0,10
0,0,0,0,243,0,0,0,10
0,0,0,0,242,0,0,0,10
0,14,21,0,232,0,0,0,10
141,51,154,1,317,0,10,0,0
0,0,2,0,236,0,0,0,10
0,0,0,0,204,0,0,0,10
0,0,0,0,195,0,0,0,10
0,0,8,0,183,0,0,0,10
2,13,0,0,228,0,0,0,10
0,0,0,0,305,0,0,0,10
92,62,45,2,366,0,10,0,0
57,111,35,1,236,5,0,0,5
0,116,63,0,158,6,0,0,4
8,12,34,1,218,0,0,0,10
13,0,4,0,432,0,0,10,0
26,0,14,0,231,0,0,0,10
83,16,49,1,325,0,10,0,0
0,0,0,0,491,0,0,10,0
30,8,13,0,452,0,0,6,4
27,0,11,1,263,0,0,0,10
160,0,163,1,276,0,10,0,0
70,0,23,0,453,0,10,0,0
250,43,155,2,490,0,10,0,0
217,54,126,1,415,0,10,0,0
129,163,107,3,193,0,10,0,0
97,37,69,1,117,0,10,0,0
41,141,76,1,125,0,0,1,9
0,38,21,0,101,0,0,5,5
7,110,31,0,94,0,0,8,2
12,101,10,1,89,0,0,10,0
13,115,54,1,98,0,0,10,0
97,179,55,3,64,0,10,0,0
110,191,129,4,68,0,10,0,0
98,69,38,1,99,0,10,0,0
88,61,102,2,146,0,10,0,0
125,200,113,2,247,0,10,0,0
121,223,224,3,100,0,10,0,0
129,163,158,5,126,0,10,0,0
37,91,68,0,100,0,0,10,0
84,129,202,2,87,0,10,0,0
366,281,524,11,294,0,10,0,0
47,156,102,2,125,0,0,8,2
101,117,108,4,306,0,10,0,0
96,190,81,2,300,0,10,0,0
262,247,110,3,259,0,10,0,0
13,69,18,0,183,2,0,0,8
134,149,67,1,190,0,10,0,0
3,4,0,1,76,4,0,0,6
0,0,0,0,111,0,0,0,10
0,0,0,0,95,0,0,0,10
0,0,0,0,82,0,0,0,10
0,0,0,0,78,0,0,0,10
59,190,23,2,146,7,0,0,3
0,4,2,0,190,10,0,0,0
0,0,0,0,162,10,0,0,0
78,89,14,1,172,0,10,0,0
0,0,0,0,151,0,0,0,10
0,0,0,0,125,0,0,0,10
0,0,0,0,99,0,0,0,10
0,0,0,0,81,0,0,0,10
0,0,0,0,74,0,0,0,10
0,0,0,0,67,0,0,0,10
0,0,0,0,70,0,0,0,10
0,0,0,0,70,0,0,0,10
0,0,0,0,82,0,0,0,10
0,0,0,0,70,0,0,0,10
0,0,0,0,68,0,0,0,10
0,0,0,0,67,0,0,0,10
0,0,0,0,77,0,0,0,10
0,0,0,0,79,0,0,0,10
0,0,0,0,78,0,0,0,10
0,35,9,0,101,0,0,0,10
4,47,9,1,133,3,0,0,7
0,0,0,0,146,0,0,0,10
0,0,0,0,84,0,0,0,10
0,0,0,0,63,0,0,0,10
0,0,0,0,67,0,0,0,10
0,0,0,0,74,0,0,0,10
0,0,0,0,74,0,0,0,10
0,0,8,0,85,0,0,0,10
0,0,0,0,147,0,0,0,10
0,0,0,0,118,0,0,0,10
0,0,0,0,100,0,0,0,10
0,32,5,0,80,0,0,0,10
0,0,0,0,154,0,0,0,10
0,0,0,0,117,0,0,0,10
0,0,0,0,92,0,0,0,10
0,0,0,0,86,0,0,0,10
0,0,0,0,85,0,0,0,10
0,0,0,0,61,0,0,0,10
4,69,5,0,141,6,0,0,4
84,92,9,2,142,0,10,0,0
0,0,0,0,66,0,0,0,10
0,0,0,0,67,0,0,0,10
0,0,0,0,67,0,0,0,10
34,26,11,1,87,0,0,1,9
0,0,0,0,377,0,0,10,0
0,0,0,0,358,0,0,10,0
62,0,4,1,293,5,0,4,1
54,22,17,0,268,6,0,3,1
19,9,23,0,421,0,0,10,0
284,173,85,2,333,0,10,0,0
208,184,134,2,395,0,10,0,0
66,23,38,2,495,0,0,5,5
130,130,99,2,472,0,10,0,0
0,9,14,0,308,0,0,10,0
93,190,100,3,352,0,10,0,0
221,252,293,3,724,0,10,0,0
78,196,79,2,217,0,10,0,0
175,213,72,2,233,0,10,0,0
0,0,0,0,107,4,0,0,6
0,0,0,0,65,6,0,0,4
0,0,0,0,47,10,0,0,0
0,1,0,0,53,0,0,0,10
0,0,0,0,51,0,0,0,10
0,0,0,0,51,0,0,0,10
0,0,0,0,93,0,0,0,10
1,2,8,1,147,0,0,0,10
0,0,0,0,107,0,0,0,10
0,0,0,0,83,0,0,0,10
0,0,0,0,109,0,0,0,10
0,0,0,0,93,0,0,0,10
0,0,0,0,101,0,0,0,10
0,0,0,0,144,0,0,0,10
0,0,0,0,89,0,0,0,10
2,12,2,0,123,0,0,0,10
0,0,0,0,115,0,0,0,10
0,0,0,0,89,0,0,0,10
0,0,0,0,83,0,0,0,10
0,0,0,0,86,0,0,0,10
0,0,0,0,98,0,0,0,10
0,0,0,0,92,0,0,0,10
0,0,0,0,83,3,0,0,7
0,0,0,0,114,6,0,0,4
0,0,0,0,117,6,0,0,4
0,0,0,0,129,2,0,0,8
0,0,0,0,285,0,0,0,10
0,0,0,0,243,9,0,0,1
0,0,0,0,209,10,0,0,0
0,0,0,0,205,10,0,0,0
0,0,0,0,196,10,0,0,0
30,20,0,0,163,7,0,0,3
6,0,0,0,211,10,0,0,0
20,29,0,1,251,7,0,0,3
0,0,0,0,194,8,0,0,2
0,0,0,0,136,6,0,0,4
0,0,0,0,131,0,0,0,10
0,0,0,0,128,7,0,0,3
0,0,0,0,165,6,0,0,4
0,0,0,0,173,10,0,0,0
0,0,0,0,164,9,0,0,1
0,0,0,0,181,0,0,0,10
0,0,0,0,173,0,0,0,10
15,6,4,0,227,2,0,1,7
0,0,0,0,221,10,0,0,0
0,0,0,0,189,10,0,0,0
0,0,0,0,175,10,0,0,0
0,0,0,0,238,10,0,0,0
24,25,0,0,236,10,0,0,0
7,8,0,1,243,10,0,0,0
22,22,0,0,368,0,0,10,0
7,1,1,0,255,5,0,3,2
0,0,0,0,295,0,0,0,10
0,0,0,0,239,0,0,0,10
0,0,0,0,226,0,0,0,10
0,0,0,0,303,0,0,6,4
0,0,0,0,382,0,0,10,0
282,183,40,2,329,0,10,0,0
184,66,116,1,244,0,10,0,0
144,56,46,1,198,0,10,0,0
80,195,142,3,158,0,10,0,0
98,90,125,3,208,0,10,0,0
323,409,197,1,203,0,10,0,0
30,11,0,1,157,10,0,0,0
0,0,0,0,55,0,0,0,10
0,0,0,0,54,0,0,0,10
0,0,0,0,44,0,0,0,10
0,0,0,0,34,0,0,0,10
9,82,17,0,60,1,0,0,9
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
1,0,9,0,34,0,0,0,10
0,0,0,0,25,0,0,0,10
0,0,0,0,20,0,0,0,10
0,0,0,0,36,0,0,0,10
0,0,0,0,41,0,0,0,10
0,0,0,0,33,0,0,0,10
0,0,0,0,23,0,0,0,10
0,0,0,0,51,0,0,0,10
0,0,0,0,61,0,0,0,10
0,0,0,0,67,0,0,0,10
0,0,0,0,69,0,0,0,10
0,0,0,0,71,0,0,0,10
0,0,0,0,71,0,0,0,10
0,0,0,0,62,0,0,0,10
0,0,0,0,56,0,0,0,10
0,0,0,0,62,0,0,0,10
0,0,0,0,68,0,0,0,10
0,0,0,0,70,0,0,0,10
4,27,18,0,74,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
43,141,23,0,92,1,0,0,9
20,31,11,1,95,0,0,0,10
0,0,0,0,57,0,0,0,10
175,61,116,5,124,0,10,0,0
113,47,14,1,150,0,10,0,0
6,5,0,0,287,0,0,10,0
122,40,65,0,418,0,10,0,0
100,30,18,2,155,0,10,0,0
89,8,22,1,330,0,10,0,0
98,0,26,1,470,0,10,0,0
456,143,193,3,231,0,10,0,0
56,0,9,0,137,0,0,5,5
111,73,19,1,223,0,10,0,0
85,74,55,2,231,0,10,0,0
172,140,167,5,218,0,10,0,0
102,197,114,3,158,0,10,0,0
309,215,276,2,185,0,10,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
96,129,113,1,162,0,10,0,0
